Well Row,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,F,F,F,F,G,G,G,G,H,H,H,H
Well Col,,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,5,6,7,8,9,10,11,12,1,2,3,4,1,2,3,4,1,2,3,4,1,2,3,4
Content,Time [min],Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X1,Sample X2,Sample X3,Sample X5,Sample X6,Sample X7,Sample X8,Sample X9,Sample X10,Sample X11,Sample X12,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B,Sample X13,Sample X14,Sample X15,Blank B
Group,,A,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,B,B,B,B,C,C,C,C,D,D,D,D
Blank corrected based on Raw Data (485/520 2),209.25,-1294,210,2199,-3085,-2901,12489,458,-3150,-4467,-2537,-5424,2454,26675,4470,7549,5730,111164,2543,3007,3810,1493,1088,2212,23275,5124,6933,7566,85410,166,-656,-50,-2009,1520,3234,31590,6106,8994,9967,117200,1823,1572,2632,252,1684,718,-443,335,,2550,1038,1165,,2970,-164,596,,1538,665,1213,
Blank corrected based on Raw Data (485/520 2),211.5,-1413,111,2209,-3132,-2972,12378,504,-3267,-4480,-2565,-5413,2583,26660,4452,7757,5706,110809,2584,3037,3834,1576,1124,2281,23362,5108,6804,7603,85150,232,-537,-63,-1991,1579,3165,31715,5913,8781,9938,117019,1641,1499,2545,117,1531,752,-384,264,,2707,1140,1167,,3006,-8,571,,1403,549,1102,
Blank corrected based on Raw Data (485/520 2),213.75,-1372,184,2172,-3077,-3003,12327,584,-3257,-4579,-2502,-5396,2479,26582,4512,7805,5744,110344,2597,3023,3790,1532,1167,2227,23197,5061,6785,7549,84894,237,-584,45,-1951,1596,3363,31681,6048,8977,9927,117076,1733,1601,2641,137,1596,818,-411,205,,2559,1045,1126,,3067,28,622,,1439,583,1169,
Blank corrected based on Raw Data (485/520 2),216,-1510,25,2113,-3199,-3011,12223,465,-3262,-4551,-2534,-5390,2513,26559,4564,7735,5707,110853,2601,3034,3812,1496,1110,2210,23011,5198,6966,7571,84302,418,-551,-15,-1898,1586,3276,31675,6083,8815,9955,116992,1761,1534,2634,170,1612,768,-421,354,,2486,1065,1145,,3078,63,624,,1490,666,1141,
Blank corrected based on Raw Data (485/520 2),218.25,-1591,-59,2171,-3297,-3094,12059,395,-3353,-4654,-2675,-5446,2597,26335,4495,7627,5821,110308,2561,3076,3813,1529,1151,2355,23013,5306,6895,7568,84337,469,-456,128,-1816,1767,3248,31644,6133,8923,9858,116999,1811,1650,2664,217,1642,816,-510,203,,2530,1114,1201,,3115,64,729,,1542,621,1215,
Blank corrected based on Raw Data (485/520 2),220.5,-1455,-21,2059,-3297,-3081,12057,532,-3284,-4633,-2601,-5362,2600,26451,4570,7694,5694,110555,2616,2981,3811,1579,1190,2263,23044,5136,6760,7502,83808,384,-475,27,-1821,1779,3236,31577,6060,8872,9848,116640,1752,1542,2646,152,1547,730,-435,182,,2630,1159,1265,,3104,8,663,,1488,608,1138,
Blank corrected based on Raw Data (485/520 2),222.75,-1562,-87,1992,-3197,-3104,11777,595,-3384,-4695,-2661,-5575,2519,26625,4531,7682,5843,110189,2607,3049,3789,1477,1136,2221,23027,5224,6883,7608,83671,372,-534,63,-1895,1760,3338,31663,6031,8842,9864,116335,1767,1578,2578,137,1611,772,-527,138,,2603,1138,1243,,3073,47,648,,1521,632,1266,
Blank corrected based on Raw Data (485/520 2),225,-1497,-221,2178,-3331,-3162,11849,522,-3357,-4648,-2602,-5502,2534,26611,4568,7603,5742,110112,2604,3011,3647,1428,1140,2180,22813,5185,6705,7421,82953,389,-469,19,-1865,1841,3229,31754,6090,8915,9848,116516,1695,1579,2605,150,1566,832,-437,412,,2509,1132,1140,,3057,-7,658,,1558,576,1169,
Blank corrected based on Raw Data (485/520 2),227.25,-1606,-202,2068,-3244,-3162,11798,620,-3406,-4574,-2620,-5472,2583,26438,4567,7664,5749,110365,2526,3065,3759,1519,1209,2324,23053,5198,6912,7597,82908,510,-473,83,-1767,1902,3279,31476,5980,8930,9962,116145,1733,1543,2550,233,1631,839,-387,258,,2562,1090,1247,,3178,6,719,,1479,610,1213,
Blank corrected based on Raw Data (485/520 2),229.5,-1493,-58,2190,-3097,-3087,11737,851,-3274,-4474,-2508,-5380,2633,26291,4651,7843,5819,110159,2711,3013,3801,1548,1190,2267,22894,5165,6808,7607,82627,442,-505,118,-1729,1890,3316,31322,6133,8883,10063,116072,1768,1649,2660,157,1684,1010,-293,321,,2564,1159,1358,,3168,35,747,,1614,709,1186,
Blank corrected based on Raw Data (485/520 2),231.75,-1585,-166,2086,-3274,-3154,11532,786,-3325,-4623,-2591,-5461,2550,26470,4456,7692,5635,109833,2601,2938,3638,1427,1151,2243,22756,5204,6792,7554,82309,468,-444,57,-1745,1910,3298,31317,6036,8836,9988,115971,1751,1588,2623,190,1544,902,-423,218,,2519,1078,1157,,3156,67,706,,1405,607,1062,
Blank corrected based on Raw Data (485/520 2),234,-1564,-64,2169,-3251,-3108,11557,770,-3329,-4558,-2556,-5405,2683,26260,4493,7698,5722,110110,2630,3017,3695,1512,1110,2334,22601,5238,6840,7577,81796,474,-411,115,-1764,1987,3251,31506,6089,8884,9871,115715,1719,1587,2535,151,1637,1018,-274,386,,2576,1094,1275,,3112,-3,693,,1470,668,1011,
Blank corrected based on Raw Data (485/520 2),236.25,-1634,-315,2070,-3356,-3257,11332,711,-3344,-4744,-2579,-5494,2643,26341,4515,7575,5569,110120,2606,2948,3657,1459,1095,2193,22708,5176,6756,7413,81400,433,-477,-8,-1798,1913,3277,31589,5994,8864,9757,115779,1696,1541,2609,206,1586,936,-398,300,,2472,1096,1243,,3021,24,646,,1522,632,1162,
Blank corrected based on Raw Data (485/520 2),238.5,-1720,-323,2023,-3415,-3343,11231,691,-3473,-4814,-2670,-5550,2601,26311,4442,7644,5570,109675,2464,2890,3657,1406,1015,2164,22653,5163,6842,7602,81187,515,-409,176,-1729,2120,3288,31598,6093,8974,9893,115860,1797,1698,2746,242,1603,843,-569,251,,2404,1044,1109,,3224,111,746,,1518,623,1178,
Blank corrected based on Raw Data (485/520 2),240.75,-1626,-262,2151,-3258,-3288,11286,788,-3445,-4765,-2622,-5457,2683,26310,4508,7601,5654,109760,2593,2962,3723,1437,1046,2403,22630,5183,6747,7605,80749,634,-357,176,-1648,2120,3284,31356,6042,8837,9855,115793,1687,1448,2611,112,1608,949,-434,267,,2471,974,1213,,3188,68,784,,1395,567,1162,
Blank corrected based on Raw Data (485/520 2),243,-1626,-273,2203,-3305,-3266,11154,898,-3327,-4740,-2634,-5444,2673,26342,4467,7761,5638,109553,2521,2960,3637,1384,1038,2326,22575,5238,6865,7506,80463,690,-359,109,-1683,2078,3259,31420,5996,8860,9738,115636,1729,1649,2624,183,1619,1050,-374,336,,2416,1101,1222,,3179,119,736,,1490,636,1137,
Blank corrected based on Raw Data (485/520 2),245.25,-1650,-364,2130,-3358,-3354,11009,782,-3452,-4717,-2698,-5434,2674,26233,4520,7760,5585,109711,2571,2907,3611,1454,1043,2204,22629,5102,6774,7364,80232,600,-394,65,-1771,2122,3257,31246,6022,8708,9814,115472,1727,1517,2635,153,1583,994,-425,226,,2496,1137,1203,,3310,39,737,,1434,621,1076,
Blank corrected based on Raw Data (485/520 2),247.5,-1633,-406,1964,-3430,-3379,11063,771,-3473,-4868,-2744,-5498,2665,26477,4524,7745,5658,109476,2545,2948,3647,1501,1009,2219,22401,5229,6755,7469,79857,576,-285,174,-1628,2200,3240,31360,6013,8806,9793,115274,1692,1524,2619,150,1486,1043,-459,249,,2461,1067,1179,,3149,164,763,,1398,575,1199,
Blank corrected based on Raw Data (485/520 2),249.75,-1665,-468,2085,-3340,-3328,10981,887,-3537,-4760,-2658,-5437,2633,26178,4482,7605,5581,109293,2420,2941,3549,1436,1036,2271,22412,5211,6796,7625,79306,676,-281,199,-1665,2323,3231,31321,5995,8850,9906,115160,1639,1524,2568,144,1666,1060,-412,251,,2332,1064,1132,,3244,148,752,,1537,621,1105,
Blank corrected based on Raw Data (485/520 2),252,-1606,-344,2111,-3363,-3165,10876,995,-3413,-4758,-2676,-5413,2755,26214,4645,7687,5667,109536,2623,2975,3657,1513,1072,2286,22263,5272,6824,7493,79023,760,-327,179,-1664,2238,3203,31471,5935,8795,9773,115367,1598,1533,2573,155,1611,1074,-297,279,,2474,1203,1202,,3221,168,800,,1445,589,1087,
Blank corrected based on Raw Data (485/520 2),254.25,-1619,-471,1993,-3514,-3341,10810,961,-3489,-4829,-2809,-5477,2756,26292,4632,7762,5637,109531,2594,3023,3657,1501,1070,2291,22366,5160,6802,7565,78745,802,-322,159,-1649,2307,3116,31320,5890,8800,9694,115171,1571,1413,2457,71,1446,936,-515,208,,2501,1116,1321,,3236,170,758,,1363,404,1077,
Blank corrected based on Raw Data (485/520 2),256.5,-1637,-645,2091,-3472,-3291,10754,949,-3427,-4741,-2649,-5416,2658,26259,4587,7797,5685,109129,2641,2980,3701,1507,1098,2331,22176,5228,6779,7555,78579,789,-341,154,-1614,2311,3256,31280,5976,8692,9686,115033,1683,1599,2629,196,1629,1036,-298,286,,2543,1129,1295,,3270,108,790,,1460,558,1126,
Blank corrected based on Raw Data (485/520 2),258.75,-1831,-601,2008,-3549,-3347,10515,899,-3585,-4859,-2731,-5527,2682,26331,4457,7743,5680,109147,2583,2880,3623,1452,1005,2256,22325,5205,6860,7486,78142,781,-296,119,-1570,2399,3223,31143,5975,8752,9745,115214,1703,1590,2603,61,1630,942,-453,255,,2523,1149,1226,,3240,187,815,,1466,581,1181,
Blank corrected based on Raw Data (485/520 2),261,-1763,-547,1961,-3487,-3389,10495,961,-3516,-4840,-2762,-5491,2676,26327,4530,7786,5559,108485,2504,2907,3606,1463,1090,2276,22127,5168,6791,7514,77658,842,-303,128,-1543,2336,3181,31299,5963,8832,9688,114805,1650,1487,2586,132,1586,959,-411,255,,2449,1069,1238,,3238,224,749,,1483,568,1060,
Blank corrected based on Raw Data (485/520 2),263.25,-1670,-624,2109,-3474,-3333,10559,945,-3539,-4936,-2702,-5399,2693,26267,4543,7748,5570,108978,2569,2879,3643,1413,1022,2323,22109,5248,6837,7564,77671,868,-301,138,-1540,2369,3292,31161,5982,8810,9767,114772,1639,1487,2670,151,1625,1101,-441,232,,2383,1132,1239,,3230,114,869,,1542,575,1179,
Blank corrected based on Raw Data (485/520 2),265.5,-1809,-832,1931,-3655,-3520,10488,851,-3586,-4909,-2809,-5578,2622,26279,4494,7794,5492,108938,2546,2927,3609,1414,1002,2411,22237,5296,6754,7578,77288,983,-124,304,-1444,2566,3292,31126,5978,8745,9796,114764,1688,1647,2643,216,1644,1027,-535,222,,2438,1148,1313,,3332,226,923,,1568,676,1100,
Blank corrected based on Raw Data (485/520 2),267.75,-1757,-674,2102,-3510,-3398,10432,998,-3477,-4889,-2723,-5572,2710,26273,4517,7756,5803,108604,2473,2844,3539,1461,1105,2200,21925,5088,6666,7369,76703,761,-353,92,-1738,2328,3314,31160,6072,8877,9771,114736,1657,1617,2695,189,1676,941,-421,290,,2481,1133,1278,,3164,-23,677,,1562,631,1206,
Blank corrected based on Raw Data (485/520 2),270,-1666,-676,2101,-3515,-3366,10328,1052,-3488,-4892,-2610,-5506,2798,26247,4619,7906,5641,108712,2501,2973,3612,1465,1053,2301,21796,5230,6781,7451,76420,991,-252,215,-1525,2490,3328,31072,5941,8677,9701,114417,1543,1505,2602,163,1559,1104,-323,319,,2449,1093,1348,,3250,178,776,,1473,545,1185,
Blank corrected based on Raw Data (485/520 2),272.25,-1638,-591,2110,-3570,-3444,10243,1019,-3523,-4942,-2805,-5490,2630,26296,4572,7847,5635,108714,2568,2930,3695,1488,1044,2317,21837,5197,6670,7472,76081,983,-267,209,-1551,2478,3307,31055,6035,8725,9744,114476,1733,1637,2622,203,1605,1086,-324,347,,2480,1143,1350,,3198,223,851,,1521,737,1187,
Blank corrected based on Raw Data (485/520 2),274.5,-1789,-848,2016,-3735,-3548,10012,906,-3508,-5044,-2771,-5522,2659,26181,4526,7750,5539,108522,2455,2915,3634,1342,1033,2347,21851,5335,6821,7517,75789,1088,-202,218,-1455,2561,3213,31086,5948,8815,9748,114726,1560,1551,2601,168,1635,985,-422,307,,2389,1114,1334,,3271,202,954,,1542,558,1186,
Blank corrected based on Raw Data (485/520 2),276.75,-1822,-769,2109,-3526,-3495,10165,935,-3547,-4920,-2716,-5559,2697,26148,4592,7822,5660,108126,2520,2958,3583,1450,985,2311,21650,5162,6654,7379,75260,977,-247,243,-1503,2495,3202,31014,5913,8731,9728,114350,1618,1557,2590,164,1563,946,-483,349,,2395,1083,1282,,3200,163,838,,1472,589,1124,
Blank corrected based on Raw Data (485/520 2),279,-1805,-806,1977,-3706,-3526,9929,1011,-3608,-4974,-2766,-5645,2681,26094,4555,7766,5459,108463,2471,2902,3537,1406,1057,2259,21597,5181,6764,7382,75077,1033,-239,153,-1483,2478,3222,30993,5965,8645,9708,113813,1678,1596,2596,157,1543,1021,-477,133,,2324,1194,1337,,3266,177,816,,1486,576,1089,
Blank corrected based on Raw Data (485/520 2),281.25,-1781,-813,2093,-3565,-3400,9977,1182,-3450,-4868,-2778,-5443,2765,26080,4651,7919,5629,108302,2563,2867,3540,1465,1070,2371,21816,5064,6812,7489,74926,1179,-180,292,-1487,2575,3296,30979,5903,8857,9725,113978,1689,1575,2596,162,1647,989,-368,349,,2430,1263,1410,,3309,186,872,,1524,679,1126,
Blank corrected based on Raw Data (485/520 2),283.5,-1748,-734,2005,-3581,-3560,9987,1181,-3538,-5029,-2767,-5505,2791,26221,4578,7941,5725,108442,2598,3015,3691,1526,1069,2327,21605,5102,6675,7405,74395,1077,-188,250,-1495,2515,3158,30880,5931,8704,9752,113702,1551,1554,2556,126,1578,976,-276,288,,2585,1249,1475,,3220,196,886,,1397,552,1072,
Blank corrected based on Raw Data (485/520 2),285.75,-1799,-925,2011,-3687,-3516,9713,1053,-3552,-4948,-2852,-5521,2703,25933,4538,7969,5578,108185,2509,2853,3608,1415,1054,2393,21628,5278,6657,7472,74289,1203,-106,292,-1384,2631,3161,30914,5912,8748,9737,113779,1697,1590,2555,184,1598,1063,-292,187,,2340,1192,1336,,3250,273,935,,1446,574,1122,
Blank corrected based on Raw Data (485/520 2),288,-1710,-959,1979,-3698,-3544,9784,1145,-3548,-4910,-2848,-5483,2640,25982,4542,7939,5610,107798,2577,2983,3659,1406,1049,2280,21439,5263,6728,7402,73665,1208,-242,233,-1411,2504,3202,30863,5953,8691,9665,113476,1589,1620,2582,99,1531,1106,-414,392,,2421,1229,1339,,3141,159,901,,1446,552,1168,
Blank corrected based on Raw Data (485/520 2),290.25,-1741,-839,2058,-3617,-3546,9674,1166,-3586,-4964,-2754,-5447,2736,25926,4645,7918,5551,108174,2484,2876,3603,1381,1111,2344,21385,5155,6693,7431,73494,1154,-291,193,-1371,2513,3141,30784,5837,8596,9668,113859,1546,1555,2526,232,1622,1096,-385,322,,2365,1335,1364,,3190,137,855,,1463,657,1183,
Blank corrected based on Raw Data (485/520 2),292.5,-1804,-953,2087,-3609,-3589,9559,1138,-3530,-4967,-2718,-5528,2626,25849,4538,7925,5526,108151,2566,2912,3599,1438,1006,2291,21413,5126,6680,7252,73207,1216,-269,205,-1529,2561,3166,30957,5962,8634,9685,113652,1587,1564,2586,158,1485,1090,-424,277,,2397,1182,1389,,3229,227,853,,1473,671,1128,
Blank corrected based on Raw Data (485/520 2),294.75,-1805,-1085,2067,-3735,-3693,9512,1025,-3535,-4992,-2840,-5602,2782,25989,4608,7905,5552,107747,2502,2950,3650,1440,1029,2375,21404,5176,6729,7427,72700,1257,-158,262,-1386,2706,3343,30815,5956,8776,9718,113100,1670,1534,2558,227,1689,1048,-444,314,,2467,1211,1440,,3317,177,825,,1530,574,1274,
Blank corrected based on Raw Data (485/520 2),297,-1939,-1014,1855,-3723,-3650,9508,1001,-3692,-5113,-2801,-5600,2764,25846,4622,7866,5638,107908,2593,2926,3651,1463,1008,2241,21251,5067,6547,7233,72324,1214,-224,181,-1473,2503,3323,30877,6010,8821,9757,113363,1720,1654,2609,158,1620,1045,-408,404,,2389,1267,1363,,3206,127,779,,1521,611,1165,
Blank corrected based on Raw Data (485/520 2),299.25,-1760,-908,2103,-3614,-3631,9378,1146,-3574,-4979,-2743,-5515,2706,25965,4641,8050,5634,108062,2489,2883,3641,1487,955,2432,21161,5068,6540,7520,72296,1260,-204,246,-1362,2651,3146,31000,5831,8601,9543,113026,1530,1479,2430,27,1497,1079,-368,327,,2454,1282,1323,,3282,178,966,,1411,495,1052,
Blank corrected based on Raw Data (485/520 2),301.5,-1897,-981,1852,-3708,-3654,9250,1201,-3629,-5089,-2940,-5582,2645,25887,4630,7970,5530,108139,2474,2956,3672,1461,1063,2209,21034,5171,6450,7325,71846,1207,-269,132,-1471,2581,3205,30750,5842,8662,9560,113209,1548,1512,2527,140,1557,1017,-376,351,,2477,1284,1457,,3153,108,739,,1412,557,1148,
Blank corrected based on Raw Data (485/520 2),303.75,-1790,-1073,1971,-3806,-3719,9139,1150,-3612,-5046,-2780,-5615,2697,25779,4600,8009,5536,107549,2462,2946,3563,1457,935,2329,21042,5197,6644,7405,71699,1292,-180,301,-1314,2705,3331,30743,5933,8750,9668,113207,1711,1545,2663,215,1575,967,-314,363,,2343,1328,1379,,3221,245,870,,1521,607,1176,
Blank corrected based on Raw Data (485/520 2),306,-1808,-1128,1955,-3690,-3559,9259,1208,-3670,-4973,-2793,-5525,2664,25849,4585,7942,5553,107656,2562,3011,3595,1425,1054,2278,21089,5220,6582,7350,71054,1248,-152,172,-1356,2615,3303,30621,5886,8730,9713,113128,1518,1548,2555,82,1521,1071,-367,404,,2351,1258,1392,,3217,216,808,,1485,630,1077,
Blank corrected based on Raw Data (485/520 2),308.25,-1923,-1147,1907,-3836,-3798,8944,941,-3769,-5106,-3005,-5708,2721,25668,4586,8001,5549,107371,2540,2952,3563,1422,971,2263,21000,5263,6547,7405,71312,1428,-136,275,-1420,2734,3173,30598,5911,8564,9565,112811,1516,1533,2548,161,1535,979,-380,165,,2333,1218,1345,,3156,247,883,,1436,601,1126,
Blank corrected based on Raw Data (485/520 2),310.5,-1792,-1082,1923,-3783,-3695,9160,1106,-3520,-5085,-2778,-5667,2645,25557,4575,7960,5536,107533,2611,2963,3602,1512,1032,2216,20830,5095,6510,7168,70494,1349,-242,116,-1413,2651,3330,30821,6014,8764,9847,112752,1602,1620,2686,216,1662,989,-492,255,,2410,1345,1424,,3133,106,750,,1639,691,1171,
Blank corrected based on Raw Data (485/520 2),312.75,-1851,-1164,2015,-3768,-3703,9016,1140,-3660,-5125,-2801,-5597,2680,25618,4665,7998,5477,107656,2530,2931,3602,1426,998,2167,20854,5114,6599,7235,70326,1353,-183,217,-1431,2593,3252,30710,5853,8525,9558,112967,1470,1506,2560,103,1510,957,-424,300,,2351,1221,1401,,3102,172,744,,1361,577,1030,
Blank corrected based on Raw Data (485/520 2),315,-1844,-1176,1962,-3793,-3682,8950,1161,-3658,-5123,-2824,-5711,2702,25780,4599,8089,5634,107389,2503,2943,3566,1442,1015,2334,20885,5173,6562,7397,70005,1509,-78,266,-1293,2747,3278,30678,5903,8651,9734,112801,1555,1566,2522,192,1587,957,-406,200,,2374,1381,1323,,3176,296,882,,1498,607,1174,
Blank corrected based on Raw Data (485/520 2),317.25,-1846,-1259,1919,-3884,-3799,8795,970,-3777,-5178,-2869,-5749,2651,25488,4550,8076,5602,107631,2530,2864,3606,1503,1062,2271,20741,5024,6430,7219,69579,1435,-230,126,-1482,2656,3254,30773,5851,8558,9674,112508,1522,1549,2499,179,1505,859,-433,212,,2417,1337,1332,,3151,172,826,,1472,603,1142,
Blank corrected based on Raw Data (485/520 2),319.5,-1965,-1231,2089,-3829,-3857,8888,1116,-3675,-5106,-2854,-5756,2656,25432,4604,7909,5411,107263,2504,2851,3532,1440,985,2290,20675,5091,6372,7170,69206,1367,-204,188,-1464,2639,3228,30539,5924,8678,9552,112703,1565,1495,2577,151,1520,946,-388,297,,2418,1303,1307,,3037,103,741,,1519,593,1113,
Blank corrected based on Raw Data (485/520 2),321.75,-1735,-1277,1839,-3927,-3889,8756,1094,-3620,-5075,-2805,-5683,2816,25560,4612,8075,5506,107152,2609,2956,3677,1508,1076,2254,20668,5005,6457,7068,68972,1407,-220,-13,-1404,2649,3203,30430,5879,8582,9600,112311,1565,1522,2538,110,1582,884,-380,254,,2503,1345,1437,,3060,163,815,,1454,599,1130,
Blank corrected based on Raw Data (485/520 2),324,-1833,-1290,2039,-3778,-3770,8636,1084,-3745,-5145,-2853,-5563,2730,25340,4599,7999,5594,107119,2578,3006,3606,1476,1082,2288,20534,5068,6388,7179,68491,1501,-244,152,-1365,2713,3359,30596,5996,8755,9706,112745,1623,1630,2673,280,1702,1083,-328,256,,2356,1322,1414,,3160,153,766,,1526,634,1212,
Blank corrected based on Raw Data (485/520 2),326.25,-1913,-1218,1988,-3841,-3838,8620,1067,-3745,-5185,-2796,-5661,2764,25418,4694,8074,5515,106918,2490,2949,3529,1433,1033,2185,20530,5067,6429,7226,68418,1591,-177,165,-1383,2673,3097,30483,5839,8548,9529,112168,1445,1505,2524,94,1632,968,-368,232,,2432,1314,1405,,2983,147,830,,1452,548,1082,
Blank corrected based on Raw Data (485/520 2),328.5,-1896,-1226,1993,-3828,-3853,8530,1078,-3730,-5102,-2864,-5727,2792,25444,4556,8068,5560,106733,2598,2966,3757,1597,1020,2208,20486,4986,6287,7038,67770,1493,-383,16,-1414,2574,3184,30574,5826,8573,9584,112121,1624,1632,2557,145,1556,953,-440,255,,2402,1293,1442,,3001,92,744,,1464,642,1079,
Blank corrected based on Raw Data (485/520 2),330.75,-1773,-1264,2147,-3804,-3689,8680,1186,-3675,-5055,-2893,-5593,2704,25219,4588,8139,5446,106491,2526,2920,3538,1438,1033,2223,20493,5140,6522,7338,68020,1671,-246,139,-1287,2647,3153,30576,5809,8597,9600,111999,1557,1516,2475,120,1474,782,-343,463,,2379,1365,1436,,3153,294,899,,1439,609,1067,
Blank corrected based on Raw Data (485/520 2),333,-1885,-1197,2085,-3867,-3753,8606,1118,-3665,-5055,-2687,-5617,2695,25084,4709,8028,5425,106914,2453,2902,3592,1471,1002,2097,20249,4958,6270,7013,67111,1492,-313,-22,-1523,2572,3137,30426,5835,8577,9644,112063,1503,1555,2541,190,1525,1000,-299,405,,2352,1330,1281,,2965,14,688,,1451,579,1105,
Blank corrected based on Raw Data (485/520 2),335.25,-1860,-1290,2033,-3806,-3711,8454,1089,-3603,-5149,-2758,-5637,2671,25188,4624,7958,5582,106714,2558,2883,3608,1478,1009,2185,20258,5189,6470,7126,67225,1572,-171,86,-1390,2666,3225,30456,5928,8666,9684,111939,1566,1527,2663,154,1589,899,-360,411,,2414,1256,1295,,3101,146,823,,1490,673,1168,
Blank corrected based on Raw Data (485/520 2),337.5,-1930,-1435,1960,-3876,-3883,8401,937,-3809,-5330,-2971,-5858,2681,25074,4566,8070,5492,106319,2536,2872,3618,1494,962,2309,20263,5083,6339,7191,66849,1560,-218,146,-1342,2678,3269,30584,5942,8546,9643,111772,1553,1515,2654,182,1549,759,-451,289,,2377,1331,1407,,3067,166,798,,1589,593,1130,
